72	6	1
73	3	4
74	4	6
75	2	6
76	4	2
77	5	4
78	1	4
79	4	3
80	2	6
81	6	2
82	2	2
83	3	1
84	3	3
85	3	1
86	2	4
87	4	1
88	6	6
89	5	4
90	3	4
91	2	1
92	2	6
93	6	1
94	5	2
95	5	3
96	2	4
97	4	5
98	3	5
99	4	5
100	2	2
101	5	3
102	3	3
103	1	1
1	6	5
2	2	6
3	4	1
4	6	3
5	3	3
6	2	2
7	6	2
8	4	3
9	6	2
10	2	4
11	5	6
12	6	3
13	4	5
14	5	2
15	6	5
16	6	2
17	6	2
18	1	3
19	6	1
20	3	6
21	5	6
22	1	6
23	6	4
24	2	1
25	5	4
26	1	4
27	3	6
28	3	5
29	4	1
30	3	6
31	2	5
32	2	1
33	3	6
34	3	2
35	3	6
36	4	6
37	5	2
38	5	6
39	5	4
40	1	2
41	2	4
42	6	1
43	6	4
44	2	1
45	5	4
46	1	6
47	5	2
48	4	1
49	3	6
50	3	2
51	3	4
52	1	3
53	5	1
54	3	4
55	2	1
56	2	2
57	6	4
58	4	1
59	4	4
60	1	5
61	4	3
62	5	4
63	3	2
64	2	1
65	1	6
66	2	1
67	6	2
68	4	4
69	4	5
70	3	4
71	3	4
72	5	2
73	4	1
74	4	6
75	2	2
76	2	2
77	3	2
78	2	1
79	3	2
80	3	6
81	3	6
82	1	2
83	5	3
84	5	3
85	3	4
86	3	6
87	1	4
88	6	3
89	1	3
90	5	4
91	3	2
92	2	2
93	6	5
94	1	6
95	6	4
96	1	6
97	2	5
98	2	5
99	1	4
100	2	4
101	1	6
102	5	2
103	2	1
104	4	3
105	3	6
106	2	5
107	1	6
108	2	3
109	2	6
110	3	3
111	5	5
112	2	2
113	6	2
114	6	3
115	6	1
116	2	5
117	6	4
118	5	1
119	6	6
120	4	2
121	5	4
122	2	2
123	1	2
124	3	3
125	6	2
126	6	2
127	2	3
128	3	4
129	1	4
130	4	6
131	5	5
132	1	6
133	3	6
134	3	5
135	3	3
136	5	4
137	6	6
138	6	4
139	2	5
140	5	2
141	2	3
142	5	5
143	3	6
144	1	1
1	1	6
2	5	4
3	5	6
4	4	2
5	6	1
6	2	3
7	1	2
8	1	2
9	6	3
10	6	5
11	3	3
12	4	3
13	5	6
14	5	6
15	1	6
16	6	6
17	4	1
18	1	5
19	2	1
20	4	2
21	1	2
22	1	5
23	3	5
24	2	1
25	1	2
26	6	1
27	4	3
28	6	4
29	3	4
30	6	6
31	1	6
32	2	2
33	1	3
34	2	2
35	3	1
36	5	2
37	1	2
38	6	4
39	1	1
1	6	4
2	2	5
3	4	2
4	3	2
5	6	3
6	5	1
7	4	6
8	4	4
9	4	5
10	6	5
11	4	1
12	4	4
13	3	5
14	2	5
15	1	4
16	5	2
17	4	5
18	2	1
19	6	6
20	3	4
21	5	1
22	6	5
23	4	1
24	2	5
25	3	4
26	4	2
27	4	6
28	3	2
29	6	2
30	2	6
31	4	6
32	6	4
33	4	2
34	4	1
35	3	1
36	2	5
37	2	5
38	4	1
39	5	2
40	2	2
41	2	2
42	6	5
43	4	4
44	2	4
45	3	6
46	4	6
47	5	4
48	1	1
1	1	3
2	3	1
3	4	5
4	1	1
1	6	2
2	4	4
3	4	5
4	4	2
5	6	6
6	3	3
7	5	6
8	4	6
9	2	2
10	4	3
11	5	3
12	5	3
13	5	2
14	1	1
1	4	3
2	5	1
3	5	4
4	4	4
5	5	5
6	6	6
7	5	1
8	1	2
9	1	6
10	1	6
11	2	4
12	5	3
13	1	2
14	4	6
15	2	6
16	1	3
17	4	6
18	5	2
19	1	4
20	1	3
21	2	1
22	5	4
23	5	4
24	2	6
25	4	2
26	5	3
27	1	6
28	2	3
29	5	5
30	5	4
31	6	5
32	1	5
33	1	5
34	5	3
35	5	6
36	6	5
37	1	5
38	2	6
39	3	4
40	2	1
41	4	2
42	2	4
43	6	2
44	5	6
45	4	4
46	6	2
47	1	1
1	4	4
2	3	4
3	3	6
4	6	6
5	1	4
6	4	3
7	1	4
8	6	2
9	6	1
10	6	6
11	3	2
12	1	3
13	4	4
14	5	5
15	2	1
16	1	1
1	1	5
2	4	2
3	1	1
1	6	1
2	3	6
3	2	5
4	3	3
5	2	2
6	4	3
7	5	5
8	2	3
9	5	4
10	4	1
11	1	1
1	6	2
2	5	5
3	5	3
4	4	2
5	3	3
6	6	1
7	3	3
8	3	6
9	4	6
10	1	1
1	6	2
2	5	3
3	2	2
4	1	2
5	5	2
6	2	2
7	5	4
8	5	1
9	4	2
10	6	3
11	2	1
12	2	2
13	4	5
14	4	6
15	6	6
16	5	1
17	6	2
18	4	5
19	1	3
20	4	2
21	5	1
22	1	4
23	3	1
24	5	1
25	6	6
26	3	2
27	2	6
28	6	2
29	4	1
30	4	2
31	2	3
32	3	5
33	6	5
34	1	5
35	6	4
36	5	2
37	2	5
38	4	3
39	5	1
40	2	2
41	4	1
42	5	1
43	5	1
44	6	2
45	3	3
46	2	3
47	3	3
48	4	1
49	6	4
50	1	1
1	4	6
2	2	2
3	1	6
4	1	2
5	6	6
6	1	2
7	1	4
8	5	3
9	4	4
10	1	5
11	1	1
1	4	3
2	2	2
3	6	1
4	5	6
5	4	1
6	6	6
7	2	4
8	3	5
9	4	5
10	6	2
11	1	4
12	5	3
13	4	3
14	3	3
15	1	3
16	2	6
17	1	2
18	1	1
1	6	4
2	6	1
3	2	6
4	5	6
5	3	1
6	5	5
7	6	6
8	5	3
9	1	5
10	3	4
11	5	4
12	1	1
1	1	4
2	5	3
3	4	4
4	1	3
5	5	6
6	2	3
7	5	1
8	3	3
9	1	1
1	6	2
2	3	1
3	1	5
4	6	4
5	2	2
6	6	4
7	6	6
8	3	4
9	2	6
10	1	4
11	6	6
12	3	3
13	5	2
14	3	3
15	2	5
16	5	4
17	5	1
18	1	2
19	3	5
20	3	2
21	1	6
22	3	5
23	6	6
24	3	4
25	3	6
26	4	1
27	5	6
28	3	1
29	3	2
30	6	5
31	5	3
32	2	6
33	4	3
34	2	6
35	4	2
36	5	1
37	6	2
38	6	4
39	6	6
40	3	4
41	6	4
42	4	2
43	3	1
44	2	5
45	5	3
46	3	3
47	4	2
48	3	3
49	1	4
50	3	1
51	4	1
52	3	3
53	1	3
54	5	4
55	1	4
56	3	2
57	2	5
58	3	1
59	5	3
60	3	5
61	5	5
62	4	1
63	6	1
64	6	5
65	6	1
66	5	6
67	1	6
68	6	3
69	6	1
70	4	4
71	1	1
1	1	5
2	3	3
3	1	2
4	2	2
5	4	1
6	6	6
7	3	5
8	4	2
9	4	4
10	1	4
11	6	4
12	6	3
13	6	5
14	3	3
15	4	6
16	5	1
17	1	6
18	2	1
19	4	5
20	4	1
21	4	6
22	3	1
23	2	6
24	2	3
25	3	4
26	6	3
27	5	2
28	2	4
29	5	1
30	2	6
31	6	2
32	3	4
33	1	4
34	4	1
35	2	1
36	1	5
37	3	5
38	1	2
39	1	1
1	4	4
2	5	1
3	5	6
4	5	4
5	4	4
6	4	5
7	4	2
8	2	5
9	4	6
10	6	4
11	4	6
12	4	4
13	4	1
14	1	4
15	6	2
16	3	4
17	5	2
18	2	1
19	2	2
20	6	4
21	4	3
22	4	5
23	4	4
24	6	3
25	1	6
26	5	3
27	5	3
28	1	3
29	4	2
30	5	1
31	5	5
32	6	6
33	6	6
34	2	3
35	1	6
36	2	6
37	1	3
38	1	4
39	1	4
40	4	2
41	4	5
42	2	3
43	4	4
44	2	5
45	5	4
46	3	5
47	5	1
48	5	4
49	4	5
50	1	4
51	2	4
52	6	6
53	1	3
54	6	6
55	2	3
56	1	5
57	3	3
58	2	4
59	6	1
60	6	6
61	1	4
62	3	6
63	1	5
64	4	3
65	5	6
66	1	5
67	3	4
68	1	2
69	1	4
70	5	1
71	4	3
72	1	3
73	5	6
74	1	2
75	3	5
76	6	2
77	1	1
1	1	6
2	5	5
3	3	6
4	3	3
5	6	4
6	4	2
7	2	5
8	2	4
9	6	4
10	4	4
11	2	2
12	5	6
13	3	1
14	4	3
15	6	6
16	5	2
17	3	4
18	6	3
19	2	4
20	1	3
21	3	3
22	3	6
23	4	2
24	4	5
25	2	5
26	1	4
27	4	1
28	5	1
29	3	5
30	4	4
31	2	3
32	1	6
33	1	1
1	5	4
2	5	1
3	3	6
4	3	1
5	6	3
6	1	1
1	6	3
2	5	6
3	2	1
4	6	6
5	4	6
6	2	6
7	5	2
8	4	4
9	5	6
10	2	4
11	6	6
12	6	1
13	5	3
14	1	3
15	5	3
16	4	2
17	5	4
18	3	3
19	5	2
20	1	6
21	2	1
22	3	1
23	5	5
24	3	2
25	4	6
26	1	1
1	3	5
2	4	1
3	1	2
4	5	4
5	6	1
6	5	5
7	4	2
8	5	2
9	6	1
10	5	4
11	6	5
12	6	5
13	3	5
14	3	4
15	1	5
16	2	2
17	3	1
18	2	5
19	3	5
20	6	4
21	1	4
22	4	1
23	6	2
24	5	2
25	4	3
26	4	4
27	1	2
28	2	5
29	3	6
30	3	1
31	2	2
32	2	2
33	3	5
34	2	5
35	2	2
36	2	4
37	5	6
38	4	6
39	1	5
40	2	5
41	1	5
42	4	5
43	6	1
44	6	3
45	3	2
46	4	2
47	2	6
48	6	4
49	5	6
50	2	5
51	5	2
52	2	2
53	2	3
54	6	6
55	5	4
56	2	5
57	2	3
58	2	4
59	3	6
60	4	5
61	6	5
62	4	6
63	3	3
64	5	4
65	3	4
66	4	5
67	4	1
68	5	6
69	1	1
1	3	6
2	4	1
3	6	3
4	5	3
5	4	1
6	3	1
7	2	5
8	4	1
9	1	4
10	5	1
11	2	6
12	3	1
13	2	4
14	4	2
15	3	1
16	4	6
17	6	3
18	3	6
19	4	1
20	2	5
21	6	5
22	5	3
23	5	3
24	3	4
25	1	3
26	3	1
27	2	5
28	3	1
29	1	1
1	2	3
2	2	2
3	4	2
4	3	3
5	6	2
6	3	6
7	5	4
8	5	3
9	5	6
10	5	4
11	6	6
12	1	1
1	1	1
1	2	3
2	4	2
3	5	4
4	2	4
5	6	6
6	2	2
7	3	3
8	5	1
9	1	3
10	6	6
11	2	6
12	2	6
13	1	3
14	1	6
15	4	6
16	6	1
17	2	1
18	6	2
19	1	5
20	1	3
21	2	5
22	4	5
23	1	5
24	4	6
25	1	4
26	6	1
27	6	2
28	6	1
29	2	4
30	6	5
31	2	2
32	6	5
33	1	3
34	1	3
35	6	1
36	1	2
37	6	5
38	1	2
39	4	3
40	4	3
41	6	5
42	6	6
43	5	1
44	6	5
45	5	1
46	4	6
47	6	5
48	1	4
49	6	2
50	3	4
51	3	2
52	2	6
53	5	5
54	6	1
55	3	6
56	4	2
57	5	6
58	6	1
59	1	6
60	3	5
61	6	1
62	6	4
63	6	3
64	2	5
65	6	1
66	4	2
67	6	6
68	6	4
69	4	5
70	1	2
71	6	3
72	5	2
73	6	6
74	1	3
75	2	4
76	1	6
77	2	1
78	1	4
79	3	6
80	5	4
81	1	2
82	6	6
83	2	3
84	6	5
85	4	2
86	2	1
87	1	4
88	6	3
89	1	1
1	4	2
2	2	6
3	3	6
4	5	2
5	1	3
6	2	6
7	3	5
8	1	2
9	5	4
10	4	4
11	1	5
12	3	6
13	4	5
14	5	4
15	2	1
16	1	5
17	5	6
18	3	5
19	2	6
20	6	4
21	1	6
22	3	3
23	5	6
24	3	5
25	2	5
26	6	1
27	2	1
28	6	2
29	5	1
30	2	5
31	2	3
32	1	4
33	4	4
34	3	4
35	6	6
36	3	5
37	2	1
38	4	4
39	3	4
40	6	1
41	3	2
42	6	6
43	4	4
44	6	5
45	3	1
46	6	3
47	3	4
48	3	2
49	5	3
50	2	5
51	1	4
52	2	2
53	5	1
54	3	1
55	6	4
56	3	5
57	3	5
58	6	6
59	2	2
60	6	6
61	1	6
62	2	6
63	5	1
64	1	2
65	4	1
66	2	5
67	5	5
68	6	4
69	6	2
70	3	4
71	4	4
72	5	4
73	1	5
74	3	2
75	2	4
76	3	4
77	1	4
78	3	5
79	1	2
80	4	1
81	4	4
82	5	4
83	6	2
84	6	1
85	3	6
86	6	2
87	5	3
88	1	6
89	4	2
90	4	6
91	4	3
92	2	2
93	1	5
94	4	6
95	4	4
96	6	2
97	1	2
98	2	2
99	1	6
100	1	6
101	4	2
102	4	6
103	2	5
104	3	3
105	6	3
106	6	2
107	6	3
108	5	3
109	6	1
110	5	6
111	4	6
112	1	6
113	6	3
114	6	2
115	1	2
116	2	3
117	6	1
118	1	2
119	5	5
120	4	2
121	1	4
122	5	4
123	1	5
124	1	1
1	5	4
2	4	2
3	2	1
4	4	6
5	5	5
6	5	6
7	5	5
8	3	3
9	4	5
10	4	3
11	3	2
12	6	4
13	4	6
14	3	4
15	2	6
16	4	4
17	2	3
18	6	2
19	1	1
1	3	3
2	1	2
3	4	1
4	1	1
1	1	5
2	3	6
3	1	3
4	2	2
5	6	4
6	2	1
7	3	3
8	1	3
9	2	4
10	6	1
11	4	6
12	4	4
13	3	5
14	6	5
15	5	4
16	1	1
1	3	3
2	5	1
3	2	3
4	5	4
5	1	5
6	6	4
7	3	4
8	6	3
9	2	2
10	2	4
11	2	3
12	1	3
13	4	2
14	5	4
15	4	5
16	6	4
17	1	3
18	3	4
19	2	6
20	2	5
21	1	6
22	2	4
23	3	6
24	4	1
25	2	3
26	6	5
27	5	3
28	6	1
29	1	5
30	5	4
31	5	1
32	6	6
33	1	3
34	1	6
35	4	3
36	6	4
37	1	5
38	4	2
39	4	3
40	1	4
41	6	6
42	6	5
43	6	5
44	4	1
45	1	1
1	6	3
2	4	6
3	6	6
4	6	5
5	1	3
6	5	3
7	6	6
8	2	4
9	6	1
10	5	5
11	3	2
12	3	5
13	5	4
14	2	5
15	6	4
16	4	2
17	3	3
18	4	1
19	4	2
20	6	2
21	3	5
22	1	3
23	1	3
24	2	6
25	4	1
26	5	2
27	3	4
28	4	2
29	6	3
30	2	4
31	6	1
32	2	3
33	2	6
34	1	5
35	6	4
36	3	6
37	4	2
38	2	2
39	3	5
40	6	3
41	6	2
42	6	3
43	3	4
44	6	2
45	6	1
46	2	1
47	3	2
48	2	1
49	5	5
50	5	4
51	4	6
52	3	1
53	3	5
54	5	2
55	3	1
56	3	3
57	2	1
58	6	1
59	6	1
60	3	5
61	6	4
62	3	4
63	2	4
64	1	2
65	2	3
66	6	5
67	1	6
68	1	5
69	1	4
70	6	3
71	5	6
72	6	3
73	5	3
74	6	3
75	2	3
76	1	2
77	3	4
78	4	4
79	6	6
80	3	2
81	1	3
82	4	6
83	1	6
84	5	2
85	1	4
86	3	1
87	4	5
88	4	1
89	5	1
90	2	5
91	5	5
92	6	6
93	1	1
1	6	6
2	6	2
3	3	1
4	6	2
5	1	2
6	4	4
7	3	3
8	4	3
9	2	6
10	6	5
11	2	1
12	3	4
13	3	5
14	3	4
15	5	2
16	6	1
17	1	6
18	4	2
19	6	4
20	3	5
21	3	6
22	2	3
23	3	6
24	3	3
25	6	2
26	3	5
27	6	3
28	4	6
29	2	5
30	1	6
31	2	4
32	1	2
33	2	5
34	4	3
35	2	6
36	2	5
37	4	5
38	5	5
39	3	4
40	4	4
41	5	1
42	4	5
43	6	4
44	3	5
45	4	3
46	6	4
47	5	1
48	1	5
49	2	6
50	4	5
51	4	6
52	2	4
53	1	3
54	1	2
55	6	6
56	3	1
57	1	1
1	5	6
2	1	4
3	3	1
4	4	4
5	6	2
6	4	6
7	2	5
8	1	6
9	3	6
10	5	4
11	5	5
12	4	3
13	5	5
14	5	5
15	3	2
16	3	4
17	6	2
18	6	5
19	3	1
20	2	2
21	1	3
22	6	1
23	5	4
24	3	4
25	3	1
26	4	1
27	2	6
28	5	1
29	1	2
30	5	1
31	4	4
32	5	6
33	6	4
34	1	3
35	5	4
36	3	6
37	6	3
38	4	1
39	6	2
40	2	5
41	2	5
42	4	2
43	1	2
44	4	5
45	5	2
46	6	5
47	6	4
48	1	4
49	2	3
50	5	3
51	4	6
52	3	3
53	2	6
54	3	5
55	3	1
56	3	1
57	3	6
58	4	5
59	4	5
60	1	4
61	4	1
62	2	6
63	5	3
64	4	1
65	5	5
66	2	3
67	4	4
68	3	6
69	1	1
1	1	1
1	1	2
2	1	2
3	6	2
4	4	5
5	1	6
6	3	2
7	3	5
8	1	3
9	3	2
10	6	5
11	5	4
12	2	4
13	6	4
14	5	3
15	4	6
16	2	3
17	1	6
18	3	1
19	6	1
20	1	1
1	2	4
2	2	1
3	1	4
4	3	2
5	4	5
6	2	4
7	2	4
8	1	6
9	5	3
10	5	3
11	3	6
12	1	2
13	5	3
14	5	4
15	1	3
16	6	3
17	4	6
18	2	5
19	5	2
20	4	4
21	4	4
22	3	5
23	2	6
24	5	4
25	2	5
26	2	2
27	5	5
28	3	6
29	2	1
30	2	3
31	3	5
32	1	5
33	3	6
34	4	3
35	3	2
36	6	4
37	2	2
38	5	1
39	5	6
40	1	6
41	6	3
42	1	2
43	3	2
44	5	1
45	1	4
46	4	6
47	4	1
48	4	2
49	5	3
50	5	4
51	3	2
52	6	2
53	3	1
54	5	5
55	5	3
56	2	3
57	6	4
58	2	5
59	3	6
60	1	3
61	5	5
62	5	1
63	4	3
64	6	1
65	1	2
66	3	4
67	4	4
68	6	3
69	6	5
70	6	6
71	3	1
72	5	2
73	6	4
74	3	3
75	3	4
76	1	4
77	4	1
78	4	2
79	2	6
80	1	4
81	1	6
82	3	2
83	3	6
84	2	4
85	6	3
86	6	3
87	1	3
88	5	3
89	4	5
90	6	2
91	3	1
92	2	2
93	3	3
94	1	5
95	1	1
1	2	5
2	6	5
3	3	4
4	3	2
5	1	4
6	5	1
7	2	1
8	2	5
9	6	4
10	6	3
11	3	4
12	3	5
13	3	1
14	5	1
15	4	1
16	5	6
17	5	1
18	1	2
19	5	4
20	2	3
21	4	5
22	5	5
23	5	6
24	4	1
25	6	6
26	4	2
27	4	1
28	4	5
29	5	3
30	3	3
31	5	5
32	4	6
33	3	5
34	2	1
35	1	4
36	6	3
37	5	4
38	4	4
39	4	2
40	5	4
41	3	2
42	3	3
43	3	2
44	4	1
45	6	1
46	3	4
47	1	5
48	2	6
49	2	5
50	2	6
51	5	5
52	1	2
53	2	3
54	6	4
55	5	6
56	2	2
57	2	2
58	6	6
59	1	4
60	1	3
61	6	6
62	6	4
63	3	2
64	6	3
65	4	3
66	4	6
67	2	4
68	1	2
69	3	4
70	2	3
71	6	2
72	2	6
73	1	1
1	1	6
2	6	4
3	1	3
4	5	1
5	2	3
6	3	5
7	2	3
8	3	5
9	1	5
10	2	2
11	6	5
12	1	6
13	2	4
14	4	4
15	2	1
16	3	3
17	1	2
18	6	5
19	2	3
20	1	1
1	6	4
2	1	5
3	6	4
4	6	4
5	5	3
6	5	2
7	5	1
8	5	6
9	5	6
10	3	5
11	1	5
12	1	3
13	2	4
14	6	6
15	6	5
16	5	2
17	5	4
18	2	1
19	1	1
1	2	1
2	5	4
3	4	6
4	6	2
5	5	6
6	6	4
7	6	4
8	4	6
9	5	4
10	3	3
11	5	3
12	1	2
13	2	2
14	5	6
15	1	5
16	6	2
17	4	6
18	4	6
19	2	5
20	1	5
21	3	4
22	3	2
23	3	4
24	2	3
25	3	6
26	4	3
27	6	1
28	5	5
29	6	5
30	1	5
31	4	3
32	1	5
33	2	3
34	6	3
35	1	6
36	1	1
1	6	5
2	5	2
3	5	3
4	1	6
5	3	1
6	3	3
7	6	2
8	1	6
9	2	3
10	3	1
11	6	1
12	6	2
13	2	2
14	6	1
15	3	1
16	3	1
17	4	6
18	1	3
19	2	1
20	3	3
21	1	4
22	6	1
23	3	5
24	5	4
25	1	6
26	5	1
27	2	6
28	6	2
29	4	4
30	3	2
31	5	6
32	2	2
33	3	4
34	5	2
35	5	4
36	6	1
37	5	2
38	1	3
39	4	2
40	4	6
41	6	6
42	6	5
43	1	3
44	3	1
45	6	6
46	2	1
47	4	1
48	3	6
49	3	3
50	1	5
51	4	1
52	6	6
53	5	5
54	1	3
55	5	6
56	6	4
57	4	2
58	3	2
59	1	5
60	3	5
61	2	5
62	3	4
63	2	5
64	4	3
65	5	2
66	2	3
67	1	6
68	1	3
69	4	4
70	4	2
71	1	5
72	5	3
73	4	3
74	2	5
75	5	4
76	1	4
77	5	4
78	1	3
79	3	6
80	3	3
81	1	6
82	4	3
83	4	2
84	5	4
85	3	6
86	1	1
1	1	3
2	5	5
3	4	6
4	1	5
5	4	4
6	1	5
7	4	1
8	4	5
9	4	5
10	5	5
11	4	2
12	2	3
13	2	6
14	5	6
15	5	6
16	6	1
17	3	4
18	6	3
19	4	2
20	1	2
21	5	6
22	1	4
23	4	1
24	5	2
25	6	4
26	1	1
1	1	4
2	4	6
3	6	5
4	6	1
5	1	3
6	1	4
7	5	2
8	2	6
9	4	3
10	3	2
11	4	6
12	1	1
1	6	6
2	5	5
3	3	3
4	2	1
5	2	3
6	4	5
7	5	6
8	4	2
9	4	4
10	1	5
11	3	3
12	1	5
13	1	1
1	6	4
2	1	1
1	3	6
2	2	1
3	4	2
4	1	4
5	1	1
1	2	5
2	2	2
3	4	3
4	6	1
5	3	5
6	4	6
7	6	1
8	3	4
9	3	1
10	1	5
11	6	1
12	3	3
13	1	2
14	2	1
15	1	6
16	6	1
17	4	1
18	1	3
19	5	1
20	3	4
21	2	4
22	5	4
23	4	1
24	5	6
25	6	1
26	3	3
27	1	3
28	1	6
29	1	3
30	3	2
31	5	3
32	2	2
33	5	5
34	3	5
35	6	5
36	4	1
37	2	5
38	3	2
39	6	5
40	6	3
41	3	2
42	2	5
43	1	3
44	5	2
45	2	6
46	4	1
47	3	4
48	2	4
49	5	5
50	1	6
51	5	4
52	4	6
53	3	6
54	1	1
1	2	4
2	4	2
3	4	1
4	5	1
5	2	2
6	6	5
7	6	1
8	5	4
9	5	4
10	6	3
11	5	4
12	5	4
13	1	5
14	2	4
15	3	6
16	5	5
17	5	4
18	3	4
19	2	2
20	1	6
21	5	4
22	2	1
23	5	5
24	4	4
25	1	2
26	5	4
27	6	2
28	6	2
29	1	5
30	5	4
31	4	6
32	4	2
33	1	3
34	3	2
35	4	3
36	2	2
37	6	3
38	1	6
39	6	3
40	4	1
41	4	4
42	6	5
43	4	1
44	6	1
45	5	1
46	2	4
47	1	6
48	4	1
49	6	6
50	4	5
51	6	3
52	3	3
53	6	2
54	6	1
55	1	6
56	3	1
57	6	5
58	1	2
59	3	6
60	5	6
61	3	3
62	4	3
63	5	3
64	2	5
65	1	5
66	4	6
67	2	3
68	6	4
69	5	4
70	2	2
71	2	5
72	5	5
73	2	4
74	3	2
75	2	6
76	1	6
77	5	6
78	2	6
79	4	3
80	5	3
81	6	6
82	4	4
83	1	2
84	4	1
85	1	3
86	1	4
87	5	6
88	6	3
89	1	3
90	5	1
91	4	4
92	5	2
93	4	2
94	1	4
95	6	5
96	5	1
97	2	3
98	2	3
99	5	3
100	3	6
101	2	6
102	6	1
103	2	3
104	6	6
105	1	6
106	1	3
107	5	3
108	6	6
109	4	4
110	4	6
111	1	1
1	3	3
2	6	3
3	6	3
4	2	2
5	5	2
6	2	1
7	2	3
8	4	4
9	3	1
10	1	1
1	3	5
2	1	6
3	3	4
4	3	5
5	3	3
6	3	3
7	6	1
8	5	2
9	5	2
10	4	6
11	2	4
12	6	3
13	6	5
14	6	1
15	3	2
16	6	5
17	5	4
18	1	1
1	3	2
2	4	6
3	2	6
4	1	3
5	1	6
6	3	6
7	3	2
8	5	5
9	4	4
10	6	5
11	3	6
12	6	2
13	4	4
14	3	4
15	4	6
16	3	5
17	2	2
18	2	1
19	4	6
20	6	3
21	5	1
22	4	4
23	3	5
24	3	4
25	5	3
26	2	5
27	1	4
28	5	3
29	1	5
30	2	2
31	5	3
32	3	3
33	4	4
34	4	2
35	5	2
36	1	4
37	3	6
38	1	4
39	5	1
40	6	4
41	4	3
42	2	6
43	4	3
44	1	3
45	6	3
46	6	3
47	4	1
48	2	4
49	2	6
50	4	5
51	3	2
52	1	2
53	2	5
54	3	3
55	2	6
56	6	2
57	5	1
58	4	4
59	1	2
60	6	5
61	5	3
62	6	2
63	3	1
64	2	4
65	1	1
1	1	2
2	2	4
3	5	5
4	5	4
5	3	6
6	4	2
7	6	1
8	5	4
9	3	3
10	5	5
11	5	2
12	3	4
13	1	2
14	1	5
15	1	3
16	1	4
17	2	1
18	3	4
19	2	1
20	1	1
1	2	2
2	3	5
3	2	3
4	5	4
5	1	2
6	3	6
7	1	6
8	3	3
9	3	5
10	2	1
11	4	2
12	2	2
13	3	6
14	4	5
15	6	1
16	5	5
17	5	2
18	1	3
19	6	1
20	2	2
